_id,devAddr,deduplicationId,time,deviceInfo.deviceClassEnabled,deviceInfo.tenantName,deviceInfo.tenantId,deviceInfo.deviceProfileId,deviceInfo.applicationId,deviceInfo.deviceName,deviceInfo.applicationName,deviceInfo.devEui,deviceInfo.deviceProfileName,deviceInfo.tags.Description,deviceInfo.tags.Address,deviceInfo.tags.Location,deviceInfo.tags.Name,txInfo.modulation.lora.spreadingFactor,txInfo.modulation.lora.bandwidth,txInfo.modulation.lora.codeRate,txInfo.frequency,fPort,data,fCnt,confirmed,adr,dr,rxInfo[0].rssi,rxInfo[1].rssi,rxInfo[2].rssi,rxInfo[0].metadata.region_config_id,rxInfo[1].metadata.region_config_id,rxInfo[2].metadata.region_config_id,rxInfo[0].metadata.region_common_name,rxInfo[1].metadata.region_common_name,rxInfo[2].metadata.region_common_name,rxInfo[0].nsTime,rxInfo[1].nsTime,rxInfo[2].nsTime,rxInfo[0].timeSinceGpsEpoch,rxInfo[1].timeSinceGpsEpoch,rxInfo[2].timeSinceGpsEpoch,rxInfo[0].snr,rxInfo[1].snr,rxInfo[2].snr,rxInfo[0].channel,rxInfo[1].channel,rxInfo[2].channel,rxInfo[0].context,rxInfo[1].context,rxInfo[2].context,rxInfo[0].uplinkId,rxInfo[1].uplinkId,rxInfo[2].uplinkId,rxInfo[0].location.altitude,rxInfo[1].location.altitude,rxInfo[2].location.altitude,rxInfo[0].location.latitude,rxInfo[1].location.latitude,rxInfo[2].location.latitude,rxInfo[0].location.longitude,rxInfo[1].location.longitude,rxInfo[2].location.longitude,rxInfo[0].gatewayId,rxInfo[1].gatewayId,rxInfo[2].gatewayId,rxInfo[0].crcStatus,rxInfo[1].crcStatus,rxInfo[2].crcStatus,margin,batteryLevelUnavailable,externalPowerSource,batteryLevel,object.distance,object.position,object.battery,object.status,code,level,context.deduplication_id,description,rxInfo[0].gwTime,rxInfo[2].gwTime,rxInfo[1].gwTime
"673b35eee58a707f3ba44049,0042b2aa,6bda2e64-f9c7-468a-a761-f356110e14fe,2024-11-15T20:04:29.517+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-9929,EM310-UDL-915M,24e124713d399929,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Carmela Cerruto,""-17.39847080609374, -66.14503718485973"",Sensor nivel de liquido,10,125000,CR_4_5,915600000,85,/xZnE9OZkpAAAQ==,3,FALSE,TRUE,2,-115,,,au915_0,,,AU915,,,2024-11-15T20:04:02.621353936+00:00,,,1415736287.517s,,,-14.8,,,2,,,oR7ZLQ==,,,5066,,,-66.16497803,,,-17.3998394,,,-66.16497803,,,7076ff00540709ba,,,CRC_OK,,,,,,,,,,,,,,,,,"
"673b35eee58a707f3ba4404a,0042b2aa,664aa7f6-9ea8-4148-a2e3-db3474a4ec06,2024-11-15T20:04:37.983+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-9929,EM310-UDL-915M,24e124713d399929,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Carmela Cerruto,""-17.39847080609374, -66.14503718485973"",Sensor nivel de liquido,10,125000,CR_4_5,915400000,85,/wkBEP8KAQL/DwA=,4,FALSE,TRUE,2,-117,,,au915_0,,,AU915,,,2024-11-15T20:04:11.099345801+00:00,,,1415736295.983s,,,-5.2,,,1,,,oaAIvA==,,,5578,,,-66.16497803,,,-17.3998394,,,-66.16497803,,,7076ff00540709ba,,,CRC_OK,,,,,,,,,,,,,,,,,"
"673b35eee58a707f3ba4404b,000c5991,f096bb9e-f3ab-4640-93ce-c28d8ffa57fd,2024-11-15T20:04:45.539+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8653,EM310-UDL-915M,24e124713d398653,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Lincoln,""-17.36950153594541, -66.17336132411948"",Sensor nivel de liquido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"673b35eee58a707f3ba4404c,0042b2aa,2b5a6924-28e5-4ea6-90f5-5d2acd99eaff,2024-11-15T20:04:46.412+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-9929,EM310-UDL-915M,24e124713d399929,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Carmela Cerruto,""-17.39847080609374, -66.14503718485973"",Sensor nivel de liquido,10,125000,CR_4_5,916000000,85,AXVKA4JvAQQAAA==,5,FALSE,TRUE,2,-119,,,au915_0,,,AU915,,,2024-11-15T20:04:19.510684276+00:00,,,1415736304.412s,,,-5.5,,,4,,,oiCnlQ==,,,6346,,,-66.16497803,,,-17.3998394,,,-66.16497803,,,7076ff00540709ba,,,CRC_OK,,,,,,,36.7,normal,74,Lleno,,,,,,,"
"673b35eee58a707f3ba4404d,000c5991,97a0e59e-696e-48d1-a75d-51eb65d022cd,2024-11-15T20:05:08.065+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8653,EM310-UDL-915M,24e124713d398653,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Lincoln,""-17.36950153594541, -66.17336132411948"",Sensor nivel de liquido,10,125000,CR_4_5,916400000,85,/wv//wEB,1,FALSE,TRUE,2,-119,-106,,au915_0,au915_0,,AU915,AU915,,2024-11-15T20:04:41.160260223+00:00,2024-11-15T20:04:41.164618273+00:00,,1415736326.065s,1415736326.065s,,-8.8,-6,,6,6,,o2sMxQ==,KHzrJQ==,,7114,38989,,-66.16497803,-66.16410065,,-17.39982986,-17.38714409,,-66.16497803,-66.16410065,,7076ff00540709ba,7076ff00540709b9,,CRC_OK,CRC_OK,,,,,,,,,,,,,,,,"
"673b35eee58a707f3ba4404e,01fcd7f7,37271c9a-e1a6-4690-a438-ad50a1d4a94a,2024-11-15T20:05:20.743+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-7097,EM310-UDL-915M,24e124713d397097,EM310-UDL-915M,Mide la distancia hacia una superficie,Plaza Julio Leon Prado,""-17.40506226461088, -66.16981671399517"",Sensor nivel de liquido,10,125000,CR_4_5,916400000,85,AXVBA4JsAQQAAA==,7,FALSE,TRUE,2,-119,,,au915_0,,,AU915,,,2024-11-15T20:04:53.842139+00:00,,,1415736338.743s,,,-5.5,,,6,,,pCx/NQ==,,,7370,,,-66.16497803,,,-17.39982986,,,-66.16497803,,,7076ff00540709ba,,,CRC_OK,,,,,,,36.4,normal,65,Lleno,,,,,,,"
"673b35eee58a707f3ba4404f,000c5991,374ac54c-1a1e-49be-b719-e8fedeb4a68a,2024-11-15T20:05:21.806+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8653,EM310-UDL-915M,24e124713d398653,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Lincoln,""-17.36950153594541, -66.17336132411948"",Sensor nivel de liquido,10,125000,CR_4_5,916600000,85,/xZnE9OYZTMACQ==,3,FALSE,TRUE,2,-118,-119,,au915_0,au915_0,,AU915,AU915,,2024-11-15T20:04:54.907534588+00:00,2024-11-15T20:04:54.908527265+00:00,,1415736339.806s,1415736339.806s,,-6.5,-7.2,,7,7,,pDy3RQ==,KU6VrQ==,,7626,40525,,-66.16497803,-66.16410065,,-17.39982986,-17.38714409,,-66.16497803,-66.16410065,,7076ff00540709ba,7076ff00540709b9,,CRC_OK,CRC_OK,,,,,,,,,,,,,,,,"
"673b35eee58a707f3ba44050,000c5991,77ef87cf-9fb5-420d-9d8e-ba217aa9fd34,2024-11-15T20:05:36.461+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8653,EM310-UDL-915M,24e124713d398653,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Lincoln,""-17.36950153594541, -66.17336132411948"",Sensor nivel de liquido,10,125000,CR_4_5,915600000,85,AXVYA4JqAQQAAA==,5,FALSE,TRUE,2,-121,,,au915_0,,,AU915,,,2024-11-15T20:05:09.565038733+00:00,,,1415736354.461s,,,-14.8,,,2,,,Ki4yzA==,,,41549,,,-66.16410065,,,-17.38714409,,,-66.16410065,,,7076ff00540709b9,,,CRC_OK,,,,,,,36.2,normal,88,Lleno,,,,,,,"
"673b35eee58a707f3ba44051,000c5991,541470be-0992-49eb-8eda-530e769de399,2024-11-15T20:05:58.832+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8653,EM310-UDL-915M,24e124713d398653,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Lincoln,""-17.36950153594541, -66.17336132411948"",Sensor nivel de liquido,10,125000,CR_4_5,915200000,85,AXVYA4JqAQQAAA==,6,FALSE,TRUE,2,-119,,,au915_0,,,AU915,,,2024-11-15T20:05:31.931421744+00:00,,,1415736376.832s,,,-15,,,,,,pnGxJA==,,,10442,,,-66.16498566,,,-17.39984512,,,-66.16498566,,,7076ff00540709ba,,,CRC_OK,,,,,,,36.2,normal,88,Lleno,,,,,,,"
"673b35eee58a707f3ba44055,01fcd7f7,2f10dcea-37ab-4f43-9222-ce1d80de3158,2024-11-15T20:07:20.741+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-7097,EM310-UDL-915M,24e124713d397097,EM310-UDL-915M,Mide la distancia hacia una superficie,Plaza Julio Leon Prado,""-17.40506226461088, -66.16981671399517"",Sensor nivel de liquido,10,125000,CR_4_5,915600000,85,AXVBA4JtAQQAAA==,8,FALSE,TRUE,2,-119,-122,,au915_0,au915_0,,AU915,AU915,,2024-11-15T20:06:53.834619952+00:00,2024-11-15T20:06:53.834062052+00:00,,1415736458.741s,1415736458.741s,,-11.8,-5,,2,2,,MGVibA==,q1ODxQ==,,62285,14538,,-66.16410065,-66.16498566,,-17.38714409,-17.39985275,,-66.16410065,-66.16498566,,7076ff00540709b9,7076ff00540709ba,,CRC_OK,CRC_OK,,,,,,36.5,normal,65,Lleno,,,,,,,"
"673b35eee58a707f3ba44056,000c5991,b9852ad2-4b74-49a6-8b31-3533ff930e36,2024-11-15T20:07:58.831+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8653,EM310-UDL-915M,24e124713d398653,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Lincoln,""-17.36950153594541, -66.17336132411948"",Sensor nivel de liquido,10,125000,CR_4_5,915400000,85,AXVYA4JqAQQAAA==,8,FALSE,TRUE,2,-119,-119,,au915_0,au915_0,,AU915,AU915,,2024-11-15T20:07:31.926885981+00:00,2024-11-15T20:07:31.924168812+00:00,,1415736496.831s,1415736496.831s,,-8,-12,,1,1,,MqqaBA==,rZi7RA==,,1870,16330,,-66.16410828,-66.16499329,,-17.387146,-17.39984894,,-66.16410828,-66.16499329,,7076ff00540709b9,7076ff00540709ba,,CRC_OK,CRC_OK,,,,,,36.2,normal,88,Lleno,,,,,,,"
"673b35eee58a707f3ba44057,000c5991,ed99118b-ac98-49c9-8708-a021960824cb,2024-11-15T20:08:58.831+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8653,EM310-UDL-915M,24e124713d398653,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Lincoln,""-17.36950153594541, -66.17336132411948"",Sensor nivel de liquido,10,125000,CR_4_5,916600000,85,AXVYA4JqAQQAAA==,9,FALSE,TRUE,2,-121,,,au915_0,,,AU915,,,2024-11-15T20:08:31.930756382+00:00,,,1415736556.831s,,,-8.2,,,7,,,Nj4fFQ==,,,6222,,,-66.16410065,,,-17.38714218,,,-66.16410065,,,7076ff00540709b9,,,CRC_OK,,,,,,,36.2,normal,88,Lleno,,,,,,,"
"673b35eee58a707f3ba44058,000c5991,7e3af0a4-98ca-4bfd-a934-e1ae34c91b5a,2024-11-15T20:09:58.830+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8653,EM310-UDL-915M,24e124713d398653,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Lincoln,""-17.36950153594541, -66.17336132411948"",Sensor nivel de liquido,10,125000,CR_4_5,916400000,85,AXVYA4JqAQQAAA==,10,FALSE,TRUE,2,-119,,,au915_0,,,AU915,,,2024-11-15T20:09:31.927892433+00:00,,,1415736616.830s,,,-7.8,,,6,,,tL/FRQ==,,,19658,,,-66.16501617,,,-17.39986038,,,-66.16501617,,,7076ff00540709ba,,,CRC_OK,,,,,,,36.2,normal,88,Lleno,,,,,,,"
"673b35eee58a707f3ba44059,01f7dbbb,e88bb675-3000-42e6-ab41-b877431853d1,2024-11-15T20:10:04.701+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8479,EM310-UDL-915M,24e124713d398479,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Demetrio Canelas ,""-17.379745187548757, -66.17062172827703"",Sensor nivel de liquido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"673b35eee58a707f3ba4405a,01f7dbbb,d571e30e-401a-425c-af85-400f0213774d,2024-11-15T20:10:30.289+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8479,EM310-UDL-915M,24e124713d398479,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Demetrio Canelas ,""-17.379745187548757, -66.17062172827703"",Sensor nivel de liquido,10,125000,CR_4_5,915200000,85,/wv//wEB,1,FALSE,TRUE,2,-119,,,au915_0,,,AU915,,,2024-11-15T20:10:03.390960753+00:00,,,1415736648.289s,,,-6.5,,,,,,tp/LTA==,,,20426,,,-66.16501617,,,-17.39986038,,,-66.16501617,,,7076ff00540709ba,,,CRC_OK,,,,,,,,,,,,,,,,,"
"673b35eee58a707f3ba4405c,,fbbb06f0-f212-4777-bb77-567913ee1e5d,2024-11-15T20:10:36.916+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,6a273702-1701-450e-a5ce-2757bbee4165,ab61f3b6-fb26-4bbb-aeff-332097b89aab,UDS-8479,EM310-UDL-915M,24e124713d398479,EM310-UDL-915M,Mide el nivel de agua almacenada en el tanque,Parque Demetrio Canelas ,""-17.379745187548757, -66.17062172827703"",Sensor nivel de liquido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13,FALSE,FALSE,90.94488,,,,,,,,,,,"
